data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6713215,434,LBY9026,9026,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Libya (2014-) Haftar Faction",,1,"Military Forces of Libya (2016-) Government of National Accord",,1,11,"Northern Africa",Libya,Tripoli,Tripoli,,"Khallat Farjan",32.8,13.2167,1,"Address Libya",National,"On 18 December 2019, LNA reportedly conducted airstrike targeting GNA positions in Khallat Farjan, no casualties reported.",0,1578512391,LBY
6714751,586,PAK55149,55149,"18 December 2019",2019,2,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"Southern Asia",Pakistan,Sindh,Larkana,Larkana,Larkana,27.5549,68.2141,1,"Daily Regional Times (Pakistan)",Subnational,"As reported on December 18, people residing on both banks of the Rice Canal staged a sit-in at the Lahori Regulator in Larkana city (Larkana, Sindh) against the proposed eviction from and demolition of their houses the district administration. [size=no report]",0,1578514387,PAK
6709632,804,UKR30506,30506,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Bakhmut,,Dolomytne,48.416,38.1346,2,"DPR Armed Forces Press Service",Other,"On 18 December, the Ukrainian Forces fired IFVs and small arms at the positions of the Donbass People's Militia in the area of Dolomytne, Donetsk.",0,1578510534,UKR
6715264,586,PAK55139,55139,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Pakistan)","APML: All Pakistan Muslim League",6,,,0,60,"Southern Asia",Pakistan,Sindh,"Karachi City","Karachi South",Karachi-Saddar,24.8542,67.016,1,"Nation (Pakistan)",National,"On December 18, APML along with members of civil society staged a protest in front of the Karachi Press Club in Saddar town (Karachi, Sindh) against the verdict of a special court to hand former Pakistan President and military ruler General (retd) Pervez Musharraf death sentence in high treason case. [size=no report]",0,1578514388,PAK
6710401,804,UKR30540,30540,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Stop Corruption",6,,,0,60,Europe,Ukraine,Dnipropetrovsk,Dnipro,,Dnipro,48.4593,35.0386,1,"Stop Corruption",National,"On 18 December, members of Stop Corruption and other activists protested outside the Prosecutor's Office in Dnipro demanding results in a court process against a local construction company accused of an embezzlement scheme. [size=no report]",0,1578510535,UKR
6708866,792,TUR10422,10422,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Turkey)","Labour Group (Turkey)",6,,,0,60,"Middle East",Turkey,Bartin,Amasra,,Amasra,41.7463,32.3863,2,"Ihlas News Agency",National,"On December 18, the miners working in a private mine in Amasra district of Bartin held a protest event outside the mining facility, claiming that the payments of their last two month salaries are still pending. [size=no report]",0,1578503875,TUR
6710402,804,UKR30539,30539,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Stop Corruption",6,,,0,60,Europe,Ukraine,"Kiev City",Kiev,,Kiev-Pecherskyi,50.427,30.5454,1,"Stop Corruption",National,"On 18 December, people, including members of Stop Corruption, protested outside the National Bank of Ukraine in Kyiv demanding bringing to justice the head and a deputy head of the National Bank for covering up corruption schemes. [size=no report]",0,1578510535,UKR
6713731,466,MLI3347,3347,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Mali (2013-)",,1,"JNIM: Group for Support of Islam and Muslims",,2,12,"Western Africa",Mali,Mopti,Douentza,Haire,Boni,15.0766,-2.2198,2,"Mali Actu",National,"On 18 December 2019, the Malian army killed two presumed JNIM militants and recovered two assault rifles between Boni and Nokara (coded as Boni at geoprecision 2), a soldier was lightly wounded.",2,1578512392,MLI
6716035,144,SRI3933,3933,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"Southern Asia","Sri Lanka",Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Virakesari,National,"On December 18, a group of protesters staged a protest in Jaffna bus stand in Jaffna city (Jaffna, Jaffna district). The protesters were dissatisfied with illegal sand mining occurring in their area. [size=no report]",0,1578514390,LKA
6716291,760,SYR73564,73564,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Syria (2000-)",,1,,,0,10,"Middle East",Syria,Idleb,Jisr-Ash-Shugur,Badama,Badama,35.8119,36.1973,1,"SOHR; Liveuamap","Local partner-New media","On 18 December 2019, regime forces shelled Badama in Idleb using artillery fire with neither fatalities nor injuries reported.",0,1578515226,SYR
6716292,760,SYR73570,73570,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Syria (2000-)",,1,,,0,10,"Middle East",Syria,Idleb,Jisr-Ash-Shugur,Badama,Najiyeh,35.7914,36.2142,1,"Liveuamap; SOHR","Local partner-New media","On 18 December 2019, regime forces shelled Najiyeh in Idleb using artillery fire with neither fatalities nor injuries reported.",0,1578515226,SYR
6708102,792,TUR10416,10416,"18 December 2019",2019,1,"Strategic developments",Other,"Government of Turkey (2016-)",,1,"Civilians (Turkey)","HDP: Peoples Democratic Party; Government of Turkey (2016-)",7,17,"Middle East",Turkey,Mus,Bulanik,,Bulanik,39.0866,42.2716,2,"ANF News; Kurdistan24; Rudaw",Regional-International,"Other: On December 18, the Turkish government removed the HDP mayor of Bulanik district of Mus (who had entered office after the March local election), replacing him with Ankara-appointed governor to act as 'trustee'. The decision was taken on the ground of ongoing terrorism investigations of the mayor, which led to his detention earlier. Known as the 'kayyum', the policy have been imposed on mostly HDP-run municipalities.",0,1578503873,TUR
6708614,792,TUR10421,10421,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Turkey)","Students (Turkey); Grey Wolves",6,,,0,60,"Middle East",Turkey,Tokat,Tokat,,Tokat,40.3139,36.5544,1,"Anadolu Agency",National,"On December 18, a group of university students/members of the Grey Wolves (Ulku Ocaklari) organisation held a demonstration march in Gaziosmanpasa university campus in Tokat to raise awareness about violence against women. [size=no report]",0,1578503875,TUR
6708103,792,TUR10417,10417,"18 December 2019",2019,1,"Strategic developments",Other,"Government of Turkey (2016-)",,1,"Civilians (Turkey)","HDP: Peoples Democratic Party; Government of Turkey (2016-)",7,17,"Middle East",Turkey,Mus,Varto,,Varto,39.1737,41.454,2,"Kurdistan24; Rudaw; ANF News",Regional-International,"Other: On December 18, the Turkish government removed the district mayor of Varto, Mus, and the mayor of Erentepe town in the same district (who had entered office after the winning March local election as HDP candidates), replacing them with Ankara-appointed governors to act as 'trustees'. The decision was taken on the ground of ongoing terrorism investigations of the mayors, which led to their detention earlier. Known as the 'kayyum', the policy have been imposed on mostly HDP-run municipalities.",0,1578503873,TUR
6717575,31,AZE12656,12656,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Armenia (2018-)",,8,"Military Forces of Azerbaijan (2003-)",,1,18,"Caucasus and Central Asia",Azerbaijan,Qazakh,,,"Nameless Hills (Qazakh Region)",41.0139,45.318,2,"Ministry of Defence of Azerbaijan",Other,"On 18 December, military forces of Armenia fired with unspecified weapons on the positions of the military forces of Azerbaijan located at Nameless Hills (Qazakh Region), Qazakh.",0,1578517426,AZE
6708104,792,TUR10418,10418,"18 December 2019",2019,1,"Strategic developments",Other,"Government of Turkey (2016-)",,1,"Civilians (Turkey)","CHP: Republican Peoples Party; Government of Turkey (2016-)",7,17,"Middle East",Turkey,Izmir,Urla,,Urla,38.3229,26.764,2,"Kurdistan24; Rudaw",Regional,"Other: On December 18, the Turkish government removed the district mayor of Urla, Izmir (who had entered office after the winning March local election as CHP candidate), replacing him with Ankara-appointed governor to act as 'trustee'. The decision was taken on the ground of ongoing terrorism investigations of the mayor, which led to his detention earlier. Known as the 'kayyum', the policy have been imposed on mostly HDP-run municipalities; so it is the first time a CHP mayor was removed by the same policy.",0,1578503873,TUR
6716040,144,SRI3934,3934,"18 December 2019",2019,2,Riots,"Mob violence","Rioters (Sri Lanka)",,5,"Police Forces of Sri Lanka (2019-)",,1,15,"Southern Asia","Sri Lanka",Northern,Mannar,Mannar,Mannar,8.9894,79.8784,1,Virakesari,National,"As reported on December 18, a clash ensued between the police and local residents in Mannar Estate area of Mannar city (Mannar, Mannar district). The clash was a result of public frustration with illegal sand mining in the area. [size=no report]",0,1578514390,LKA
6717576,31,AZE12657,12657,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Armenia (2018-)",,8,"Military Forces of Azerbaijan (2003-)",,1,18,"Caucasus and Central Asia",Azerbaijan,Gadabay,,,"Nameless Hills (Gadabay Region)",40.4092,45.6772,2,"Ministry of Defence of Azerbaijan",Other,"On 18 December, military forces of Armenia fired with unspecified weapons on the positions of the military forces of Azerbaijan located at Nameless Hills (Gadabay Region), Gadabay.",0,1578517426,AZE
6708105,792,TUR10419,10419,"18 December 2019",2019,1,Protests,"Protest with intervention","Protesters (Turkey)","HDP: Peoples Democratic Party",6,"Police Forces of Turkey (2016-)",,1,16,"Middle East",Turkey,Mus,Mus,,Mus,38.7316,41.4848,2,"Demokrat Haber; ANF News",National-International,"On December 18, HDP members and executives gathered outside the party's provincial building in central Mus, to protest against the government decisions removing HDP mayors in the province and replacing them with government trustees. Police intervened and prevented the group from protesting. [size=no report]",0,1578503873,TUR
6709897,804,UKR30510,30510,"18 December 2019",2019,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Yasynuvata,,"Donetsk Filtration Station",48.1331,37.808,2,"OSCE SMM-Ukraine",Other,"On 18 December, the OSCE SMM observed a total of 79 projectiles/explosions/shots/bursts of fire involving small arms/unknown weapons in both directions of the frontline near Donetsk Filtration Station.",0,1578510534,UKR
6710409,804,UKR30541,30541,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Stop Corruption",6,,,0,60,Europe,Ukraine,Dnipropetrovsk,Dnipro,,Dnipro,48.4593,35.0386,1,"Stop Corruption",National,"On 18 December, Stop Corruption activist brought a mannequin with a photo of a local deputy to the city council in Dnipro accusing the deputy of skipping almost all of the city council sessions. [size=no report]",0,1578510535,UKR
6713225,562,NIR1104,1104,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Sudan)","Refugees/IDPs (Sudan)",6,,,0,60,"Western Africa",Niger,Agadez,Tchirozerine,"ZR Tchirozerine",Agadez,16.97,7.99,1,"Air Info",Subnational,"On 18 December 2019, Sudanese asylum seekers including men, women, and children demonstrated in front of the UNHCR office in Agadez.[size=hundreds]",0,1578512391,NER
6717577,31,AZE12658,12658,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Armenia (2018-)",,8,"Military Forces of Azerbaijan (2003-)",,1,18,"Caucasus and Central Asia",Azerbaijan,Gadabay,,,Goyali,40.6941,45.4217,1,"Ministry of Defence of Azerbaijan",Other,"On 18 December, military forces of Armenia fired with unspecified weapons on the positions of the military forces of Azerbaijan located at Goyali, Gadabay.",0,1578517426,AZE
6709898,804,UKR30511,30511,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Volnovasky,,Staromarivka,47.442,37.8701,2,"OSCE SMM-Ukraine",Other,"On 18 December, the OSCE SMM observed a total of 8 projectiles involving unknown weapons near Staromarivka.",0,1578510534,UKR
6717578,31,AZE12659,12659,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Armenia (2018-)",,8,"Military Forces of Azerbaijan (2003-)",,1,18,"Caucasus and Central Asia",Azerbaijan,Gadabay,,,Zamanly,40.6504,45.4375,1,"Ministry of Defence of Azerbaijan",Other,"On 18 December, military forces of Armenia fired with unspecified weapons on the positions of the military forces of Azerbaijan located at Zamanly, Gadabay.",0,1578517426,AZE
6709899,804,UKR30512,30512,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,"Mariupol Municipality",,Lomakyne,47.1702,37.7152,2,"OSCE SMM-Ukraine",Other,"On 18 December, the OSCE SMM observed a total of 2 projectiles/explosions involving unknown weapons in both directions of the frontline near Lomakyne.",0,1578510534,UKR
6713995,566,NIG15904,15904,"18 December 2019",2019,2,"Violence against civilians",Attack,"Ulegun Communal Militia (Nigeria)",,4,"Civilians (Nigeria)","Uhkirhi Communal Group (Nigeria)",7,47,"Western Africa",Nigeria,Edo,Ikpoba-Okha,,Uhkirhi,6.2667,5.75,1,"Sun (Nigeria)",National,"On 18 December 2019, suspected militias from Ulegun community attacked and injured the traditional ruler of Uhkirhi at his palace. Houses in the community were also destroyed.",0,1578512392,NGA
6717579,31,AZE12660,12660,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Artsakh (2007-)",,1,"Military Forces of Azerbaijan (2003-)",,1,11,"Caucasus and Central Asia",Azerbaijan,Tartar,,,"Nameless Hills (Tartar Region)",40.3745,46.8386,2,"Ministry of Defence of Azerbaijan",Other,"On 18 December, military forces of Artsakh located at nameless hills in Terter region fired with unspecified weapons on the positions of the military forces of Azerbaijan assumed to be located near Nameless Hills (Tartar Region), Tartar.",0,1578517426,AZE
6766220,422,LBN3020,3020,"18 December 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Lebanon)",,3,"Military Forces of Lebanon (2019-2020)",,1,13,"Middle East",Lebanon,Baalbek-Hermel,Hermel,,"El Hermel",34.3942,36.3847,1,"AlManar TV",National,"On December 18 2019, an unidentified man opened fire at Lebanese soldiers in the Jissr el Assi locality of el Hermel. 3 soldiers were injured, and the attacker was later detained.",0,1580244054,LBN
6709900,804,UKR30513,30513,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Volnovasky,,Kominternove,47.1745,37.811,2,"OSCE SMM-Ukraine",Other,"On 18 December, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Kominternove.",0,1578510534,UKR
6717580,31,AZE12661,12661,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Artsakh (2007-)",,1,"Military Forces of Azerbaijan (2003-)",,1,11,"Caucasus and Central Asia",Azerbaijan,Agdam,,,"Nameless Hills (Agdam Region)",39.9167,47.1928,2,"Ministry of Defence of Azerbaijan",Other,"On 18 December, military forces of Artsakh located at nameless hills in Aghdam region fired with unspecified weapons on the positions of the military forces of Azerbaijan assumed to be located near Nameless Hills (Agdam Region), Agdam.",0,1578517426,AZE
6766221,422,LBN3220,3220,"18 December 2019",2019,1,Riots,"Violent demonstration","Rioters (Lebanon)",,5,"Rioters (Lebanon)","Military Forces of Lebanon (2019-2020)",5,55,"Middle East",Lebanon,Nabatiye,Nabatiye,,Nabatiye,33.3789,35.4839,1,"Civil Society Knowledge Centre","Local partner-Other","On December 18 2019, On day 63 of the anti-government demonstrations, demonstrators in Nabatiye gathered outside the Seray and clashed with a group of people. Both sides hurled rocks, and Military forces intervened. [size=no report]",0,1580244054,LBN
6709901,804,UKR30514,30514,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Starobeshivsky,,Petrovskoye,47.6305,37.8428,2,"OSCE SMM-Ukraine",Other,"On 18 December, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Petrovskoye.",0,1578510534,UKR
6717581,31,AZE12662,12662,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Artsakh (2007-)",,1,"Military Forces of Azerbaijan (2003-)",,1,11,"Caucasus and Central Asia",Azerbaijan,Khojavend,,,"Nameless Hills (Khojavend Region)",39.801,47.2288,2,"Ministry of Defence of Azerbaijan",Other,"On 18 December, military forces of Artsakh located at nameless hills in Khojavend region fired with unspecified weapons on the positions of the military forces of Azerbaijan assumed to be located near Nameless Hills (Khojavend Region), Khojavend.",0,1578517426,AZE
6708622,792,TUR10488,10488,"18 December 2019",2019,2,"Strategic developments",Arrests,"Military Forces of Turkey (2016-) Gendarmerie","Military Forces of Turkey (2016-); Police Forces of Turkey (2016-)",1,"Civilians (International)","Refugees/IDPs (International)",7,17,"Middle East",Turkey,Izmir,Izmir,,Izmir,38.4127,27.1384,3,"Anadolu Agency",National,"Arrests: As reported between Dec 16-21, 555 migrants attempting to cross the border illegally to Greece were detained by the operations of Police forces, Gendarmerie and Coast Guard Command of Turkish Army in Cesme, Menderes, Dikili, Urla and Seferhisar districts of Izmir. The migrants were from Afghanistan, Congo, Togo, Central African Republic, Mali, Yemen, Syria and Palestine",0,1578503875,TUR
6709902,804,UKR30515,30515,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Novoazovsky,,Serhiivka,47.1303,37.8365,2,"OSCE SMM-Ukraine",Other,"On 18 December, the OSCE SMM observed a total of 7 projectiles/explosions involving unknown weapons in both directions of the frontline near Serhiivka.",0,1578510534,UKR
6717582,31,AZE12663,12663,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Artsakh (2007-)",,1,"Military Forces of Azerbaijan (2003-)",,1,11,"Caucasus and Central Asia",Azerbaijan,Hadrut,,,"Ashaghi Seydakhmedli",39.5728,47.3088,2,"Ministry of Defence of Azerbaijan",Other,"On 18 December, military forces of Artsakh located at Ashaghy Seyidahmadli fired with unspecified weapons on the positions of the military forces of Azerbaijan assumed to be located near Ashaghi Seydakhmedli, Hadrut.",0,1578517426,AZE
6709903,804,UKR30516,30516,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Yasynuvata,,Kashtanove,48.1206,37.8312,2,"OSCE SMM-Ukraine",Other,"On 18 December, the OSCE SMM observed a total of 20 explosions/shots/bursts of fire involving small arms/unknown weapons near Kashtanove.",0,1578510534,UKR
6716047,760,SYR72819,72819,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-)",,8,"AAS: Ahrar al Sham",,2,28,"Middle East",Syria,Idleb,"Al Ma'ra","Ma'arrat An Nu'man","Maar Shurin",35.6662,36.7263,1,"Liveuamap; SOHR","Local partner-New media","On 18 December 2019, Russian warplanes carried out airstrikes on Maar Shurin in Idleb, targeting an Ahrar al Sham command center and killing 5 members.",5,1578515226,SYR
6717583,31,AZE12664,12664,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Artsakh (2007-)",,1,"Military Forces of Azerbaijan (2003-)",,1,11,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Shikharkh,40.3318,46.8882,2,"Ministry of Defence of Azerbaijan",Other,"On 18 December, military forces of Artsakh located at Goyarkh fired with unspecified weapons on the positions of the military forces of Azerbaijan assumed to be located near Shikharkh, Tartar.",0,1578517426,AZE
6725263,434,LBY9022,9022,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Libya (2014-) Haftar Faction",,1,"Military Forces of Libya (2016-) Government of National Accord",,1,11,"Northern Africa",Libya,Tripoli,Tripoli,,"Ayn Zarah",32.8133,13.2697,1,Libya24,National,"On 19 December 2019, LNA and GNA forces clashed in Ayn Zarah in southern Tripoli, no casualties reported.",0,1579554014,LBY
6709904,804,UKR30517,30517,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Telmanivsky,,Lukove,47.3525,37.9327,2,"OSCE SMM-Ukraine",Other,"On 18 December, the OSCE SMM observed a total of 2 explosions involving unknown weapons near Lukove.",0,1578510534,UKR
6712464,104,MMR9396,9396,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Myanmar (2016-)",,1,"ULA/AA: United League of Arakan/Arakan Army",,2,12,"South-Eastern Asia",Myanmar,Chin,Mindat,Paletwa,"Hnone Bu Gyi",21.4982,92.7416,2,"Radio Free Asia",Regional,"On 18 December 2019, near Hnone Bu Village (code for Hnone Bu Gyi), in Nga Shar Village Tract, in Paletwa Township, in Chin State, Myanmar military claimed that the Arakan Army attacked the military station near the village.",0,1578511387,MMR
6712976,120,CAO2747,2747,"18 December 2019",2019,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)",,7,27,"Middle Africa",Cameroon,Extreme-Nord,Logone-Et-Chari,Logone-Birni,Blabline,11.9119,15.0097,1,"Sembe TV; Undisclosed Source","Local partner-Other","On 18 December 2019, members of Boko Haram attacked the village of Blabline, in Logone-Birni subdivision (Logone-Et-Chari, Extreme-Nord). They took away three motorcycles two bicycles, eleven cell phones, and other goods and clothes. No fatality and/or casualty reported.",0,1578512390,CMR
6717584,31,AZE12665,12665,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Artsakh (2007-)",,1,"Military Forces of Azerbaijan (2003-)",,1,11,"Caucasus and Central Asia",Azerbaijan,Tartar,,,Terter,40.3428,46.9317,2,"Ministry of Defence of Azerbaijan",Other,"On 18 December, military forces of Artsakh located at Chilaburt fired with unspecified weapons on the positions of the military forces of Azerbaijan assumed to be located near Terter, Tartar.",0,1578517426,AZE
6725264,434,LBY9028,9028,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Libya (2014-) Haftar Faction",,1,"Military Forces of Libya (2016-) Government of National Accord",,1,11,"Northern Africa",Libya,Aljfara,Aljfara,,"Wadi al-Rabi",32.7236,13.2553,1,Libya24,National,"On 19 December 2019, LNA and GNA forces clashed in Wadi al-Rabi in southern Tripoli, no casualties reported.",0,1579554014,LBY
6709905,804,UKR30518,30518,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Telmanivsky,,Petrivske,47.3822,37.9619,2,"OSCE SMM-Ukraine",Other,"On 18 December, the OSCE SMM observed a total of 2 shots involving small arms near Petrivske.",0,1578510534,UKR
6712977,120,CAO2750,2750,"18 December 2019",2019,1,"Strategic developments","Looting/property destruction","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Cameroon (1982-)",,1,12,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Kolofata,11.1621,14.0115,2,"Undisclosed Source; Sembe TV","Local partner-Other","On 18 December 2019, members of Boko Haram attempted an attack on the village of Yegoua, in Kolofata subdivision (Mayo-Sava, Extreme-Nord) [coded: Kolofata]. After noticing the presence of the military forces, they set fire to three sacks of millet in the fields. No fatality and/or casualty reported.",0,1578512390,CMR
6717585,31,AZE12666,12666,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Artsakh (2007-)",,1,"Military Forces of Azerbaijan (2003-)",,1,11,"Caucasus and Central Asia",Azerbaijan,Agdam,,,Orta-Karvend,40.1587,47.0483,2,"Ministry of Defence of Azerbaijan",Other,"On 18 December, military forces of Artsakh located at Taghibeyli fired with unspecified weapons on the positions of the military forces of Azerbaijan assumed to be located near Orta-Karvend, Agdam.",0,1578517426,AZE
6709906,804,UKR30519,30519,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya",,2,12,Europe,Ukraine,Donetsk,Yasynuvata,,Spartak,48.079,37.7635,2,"OSCE SMM-Ukraine",Other,"On 18 December, the OSCE SMM observed a total of 3 bursts of fire involving small arms near Spartak.",0,1578510534,UKR
6716050,760,SYR72823,72823,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-)",,8,"Civilians (Syria)",,7,78,"Middle East",Syria,Idleb,"Al Ma'ra","Ma'arrat An Nu'man","Deir Sharqi",35.6045,36.7115,1,"Liveuamap; SOHR","Local partner-New media","On 18 December 2019, Russian warplanes carried out airstrikes on Deir Sharqi in Idleb, killing 1 civilian.",1,1578515226,SYR
6717586,31,AZE12667,12667,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Artsakh (2007-)",,1,"Military Forces of Azerbaijan (2003-)",,1,11,"Caucasus and Central Asia",Azerbaijan,Fizuli,,,Alxanli,39.6,47.3867,2,"Ministry of Defence of Azerbaijan",Other,"On 18 December, military forces of Artsakh located at Garakhanbayli fired with unspecified weapons on the positions of the military forces of Azerbaijan assumed to be located near Alxanli, Fizuli.",0,1578517426,AZE
6708627,792,TUR10424,10424,"18 December 2019",2019,2,"Strategic developments","Looting/property destruction","Military Forces of Turkey (2016-) Gendarmerie",,1,"PKK: Kurdistan Workers Party",,2,12,"Middle East",Turkey,Mardin,Derik,,Derik,37.3634,40.2647,2,"Anadolu Agency",National,"As reported on December 18, the PKK shelter in which 4 PKK militants had been killed, injured or captured in the clashes of the previous day in Derik, Mardin was destroyed by the Gendarmerie forces of Turkey. 8 Rocket launchers, 4 assault rifles and other life supplies were also seized.",0,1578503875,TUR
6709907,804,UKR30520,30520,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Unidentified Armed Group (Ukraine)",,3,,,0,30,Europe,Ukraine,Donetsk,Novoazovsky,,Markyne,47.1891,38.1823,2,"OSCE SMM-Ukraine",Other,"On 18 December, the OSCE SMM observed a total of 2 explosions involving unknown weapons near Markyne.",0,1578510534,UKR
6716051,760,SYR72824,72824,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-)",,8,"Civilians (Syria)",,7,78,"Middle East",Syria,Idleb,Idleb,Saraqab,"Khan al-Sabeel",35.7552,36.756,1,"Liveuamap; SOHR; SNHR","Local partner-Other","On 18 December 2019, Russian warplanes carried out airstrikes on Khan al-Sabeel in Idleb, killing 1 civilian and wounding 3 others.",1,1578515226,SYR
6709908,804,UKR30521,30521,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,"Horlivka Municipality",,Ozeryanivka,48.2737,37.9725,2,"OSCE SMM-Ukraine",Other,"On 18 December, the OSCE SMM observed a total of 5 explosions involving unknown weapons near Ozeryanivka.",0,1578510534,UKR
6709909,804,UKR30522,30522,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,"Horlivka Municipality",,Hurty,48.3581,38.1746,2,"OSCE SMM-Ukraine",Other,"On 18 December, the OSCE SMM observed a total of 6 explosions involving unknown weapons near Hurty.",0,1578510534,UKR
6713749,450,MAG1450,1450,"18 December 2019",2019,1,Riots,"Violent demonstration","Rioters (Madagascar)","Students (Madagascar)",5,"Police Forces of Madagascar (2019-)",,1,15,"Eastern Africa",Madagascar,Analamanga,"Antananarivo Renivohitra",,"Ankatso University",-18.9205,47.5564,1,"Midi Madagasikara",National,"On December 18 2019, striking students took hostage a policeman at Ankatso University (Antananarivo Renivohitra, Analamanga) and released him in the evening. [size=no report]",0,1578512392,MDG
6709654,804,UKR30509,30509,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Novoazovsky,,Uzhivka,47.1446,37.8563,2,"DPR Armed Forces Press Service",Other,"On 18 December, the Ukrainian Forces fired IFVs and grenade launchers at the positions of the Donbass People's Militia in the area of Uzhivka, Donetsk.",0,1578510534,UKR
